id,name,isParent,dbcode,pid,categories
A060B0106,中国实际利用北美洲各国(地区)外商直接投资金额,FALSE,hgnd,A060B01,年度数据
A060B0107,中国实际利用大洋洲各国(地区)外商直接投资金额,FALSE,hgnd,A060B01,年度数据
A060701,主要货物进口数量,FALSE,hgnd,A0607,年度数据
A060702,主要货物进口金额,FALSE,hgnd,A0607,年度数据
A060601,主要货物出口数量,FALSE,hgnd,A0606,年度数据
A060602,主要货物出口金额,FALSE,hgnd,A0606,年度数据
A060501,进出口总额,TRUE,hgnd,A0605,年度数据
A060502,出口总额,TRUE,hgnd,A0605,年度数据
A060503,进口总额,TRUE,hgnd,A0605,年度数据
A06050301,中国从亚洲各国(地区)进口总额,FALSE,hgnd,A060503,年度数据
A06050302,中国从非洲各国(地区)进口总额,FALSE,hgnd,A060503,年度数据
A06050303,中国从欧洲各国(地区)进口总额,FALSE,hgnd,A060503,年度数据
A06050304,中国从拉丁美洲各国(地区)进口总额,FALSE,hgnd,A060503,年度数据
A06050305,中国从北美洲各国(地区)进口总额,FALSE,hgnd,A060503,年度数据
A06050306,中国从大洋洲各国(地区)进口总额,FALSE,hgnd,A060503,年度数据
A06050307,中国从国别(地区)不详进口总额,FALSE,hgnd,A060503,年度数据
A06050201,中国向亚洲各国(地区)出口总额,FALSE,hgnd,A060502,年度数据
A06050202,中国向非洲各国(地区)出口总额,FALSE,hgnd,A060502,年度数据
A06050203,中国向欧洲各国(地区)出口总额,FALSE,hgnd,A060502,年度数据
A06050204,中国向拉丁美洲各国(地区)出口总额,FALSE,hgnd,A060502,年度数据
A06050205,中国向北美洲各国(地区)出口总额,FALSE,hgnd,A060502,年度数据
A06050206,中国向大洋洲各国(地区)出口总额,FALSE,hgnd,A060502,年度数据
A06050207,中国向国别(地区)不详出口总额,FALSE,hgnd,A060502,年度数据
A06050101,中国同亚洲各国(地区)进出口总额,FALSE,hgnd,A060501,年度数据
A06050102,中国同非洲各国(地区)进出口总额,FALSE,hgnd,A060501,年度数据
A06050103,中国同欧洲各国(地区)进出口总额,FALSE,hgnd,A060501,年度数据
A06050104,中国同拉丁美洲各国(地区)进出口总额,FALSE,hgnd,A060501,年度数据
A06050105,中国同北美洲各国(地区)进出口总额,FALSE,hgnd,A060501,年度数据
A06050106,中国同大洋洲各国(地区)进出口总额,FALSE,hgnd,A060501,年度数据
A06050107,中国同国别(地区)不详进出口总额,FALSE,hgnd,A060501,年度数据
A060401,出口货物分类金额,FALSE,hgnd,A0604,年度数据
A060402,进口货物分类金额,FALSE,hgnd,A0604,年度数据
A0501,全社会固定资产投资,FALSE,hgnd,A05,年度数据
A0502,按登记注册类型分全社会固定资产投资,FALSE,hgnd,A05,年度数据
A0503,按资金来源分全社会固定资产投资,FALSE,hgnd,A05,年度数据
A0504,按构成分全社会固定资产投资,FALSE,hgnd,A05,年度数据
A0505,按行业分全社会固定资产投资,FALSE,hgnd,A05,年度数据
A0506,全社会住宅投资,FALSE,hgnd,A05,年度数据
A0507,全社会房屋施工、竣工面积和价值,FALSE,hgnd,A05,年度数据
A0508,固定资产投资(不含农户)资金来源,FALSE,hgnd,A05,年度数据
A0509,按隶属关系分固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050A,按构成和建设性质分固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050B,固定资产投资(不含农户)建设规模,FALSE,hgnd,A05,年度数据
A050C,按行业分固定资产投资(不含农户)建设总规模,FALSE,hgnd,A05,年度数据
A050D,按行业分固定资产投资(不含农户)在建总规模,FALSE,hgnd,A05,年度数据
A050E,按行业分固定资产投资(不含农户)在建净规模,FALSE,hgnd,A05,年度数据
A050F,按行业分固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050G,按行业分新建固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050H,按行业分扩建固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050I,按行业分改建和技术改造固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050J,按行业分固定资产投资(不含农户)建筑安装工程,FALSE,hgnd,A05,年度数据
A050K,按行业分固定资产投资(不含农户)设备工器具购置,FALSE,hgnd,A05,年度数据
A050L,按行业分固定资产投资(不含农户)其他费用,FALSE,hgnd,A05,年度数据
A050M,按行业分固定资产投资(不含农户)中央项目,FALSE,hgnd,A05,年度数据
A050N,按行业分固定资产投资(不含农户)地方项目,FALSE,hgnd,A05,年度数据
A050O,按行业分内资企业固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050P,按行业分港澳台商投资企业固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050Q,按行业分外商投资企业固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050R,按行业分国有控股固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050S,按行业分集体控股固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050T,按行业分私人控股固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A050U,按行业分固定资产投资(不含农户)本年资金来源,FALSE,hgnd,A05,年度数据
A050V,按行业分固定资产投资(不含农户)国家预算资金,FALSE,hgnd,A05,年度数据
A050W,按行业分固定资产投资(不含农户)国内贷款,FALSE,hgnd,A05,年度数据
A050X,按行业分固定资产投资(不含农户)利用外资,FALSE,hgnd,A05,年度数据
A050Y,按行业分固定资产投资(不含农户)自筹资金,FALSE,hgnd,A05,年度数据
A050Z,按行业分固定资产投资(不含农户)其他资金,FALSE,hgnd,A05,年度数据
A0510,按行业分新增固定资产投资,FALSE,hgnd,A05,年度数据
A0511,按行业分固定资产交付使用率,FALSE,hgnd,A05,年度数据
A0512,按项目规模分固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A0513,能源工业固定资产投资(不含农户),FALSE,hgnd,A05,年度数据
A0514,固定资产投资(不含农户)房屋施工、竣工面积和房屋竣工价值,FALSE,hgnd,A05,年度数据
A0515,固定资产投资(不含农户)按行业分施工项目,FALSE,hgnd,A05,年度数据
A0516,按行业分固定资产投资(不含农户)新开工项目,FALSE,hgnd,A05,年度数据
A0517,按行业分固定资产投资(不含农户)全部建成投产项目,FALSE,hgnd,A05,年度数据
A0518,按行业分固定资产投资(不含农户)项目建成投产率,FALSE,hgnd,A05,年度数据
A0519,主要产品建设规模,TRUE,hgnd,A05,年度数据
A051A,农村农户固定资产投资和建房,FALSE,hgnd,A05,年度数据
A051B,房地产开发企业个数,FALSE,hgnd,A05,年度数据
A051C,房地产开发企业从业人员数,FALSE,hgnd,A05,年度数据
A051D,房地产开发企业土地开发及购置,FALSE,hgnd,A05,年度数据
A051E,房地产开发企业投资总规模及完成情况,FALSE,hgnd,A05,年度数据
A051F,按用途分房地产开发企业完成投资,FALSE,hgnd,A05,年度数据
A051G,房地产开发企业资金来源,FALSE,hgnd,A05,年度数据
A051H,房地产开发企业房屋建筑面积和造价,FALSE,hgnd,A05,年度数据
A051I,按用途分房地产开发企业新开工面积,FALSE,hgnd,A05,年度数据
A051J,按用途分商品房销售面积,FALSE,hgnd,A05,年度数据
A051K,按用途分商品房销售额,FALSE,hgnd,A05,年度数据
A051L,按用途分商品房平均销售价格,FALSE,hgnd,A05,年度数据
A051M,房地产开发企业资产负债,FALSE,hgnd,A05,年度数据
A051N,房地产开发企业经营情况,FALSE,hgnd,A05,年度数据
A051O,按项目规模分房地产开发完成投资,FALSE,hgnd,A05,年度数据
A051P,房地产开发企业成套住宅竣工与销售情况,FALSE,hgnd,A05,年度数据
A051901,建设规模,FALSE,hgnd,A0519,年度数据
A051902,施工规模,FALSE,hgnd,A0519,年度数据
A051903,新开工规模,FALSE,hgnd,A0519,年度数据
A051904,累计新增生产能力,FALSE,hgnd,A0519,年度数据
A051905,新增生产能力,FALSE,hgnd,A0519,年度数据
A0401,经济活动人口,FALSE,hgnd,A04,年度数据
A0402,按三次产业分就业人员数,FALSE,hgnd,A04,年度数据
A0403,按城乡分就业人员数,FALSE,hgnd,A04,年度数据
A0404,按经济类型分城镇就业人员,FALSE,hgnd,A04,年度数据
A0405,按经济类型分乡村就业人员,FALSE,hgnd,A04,年度数据
A0406,按行业分城镇单位就业人员,FALSE,hgnd,A04,年度数据
A0407,按行业分国有单位就业人员,FALSE,hgnd,A04,年度数据
A0408,按行业分城镇集体单位就业人员,FALSE,hgnd,A04,年度数据
A0409,按行业分其他单位就业人员,FALSE,hgnd,A04,年度数据
A040A,按行业分私营企业和个体就业人员,FALSE,hgnd,A04,年度数据
A040B,按行业分城镇私营企业和个体就业人员,FALSE,hgnd,A04,年度数据
A040C,私营企业就业人员,FALSE,hgnd,A04,年度数据
A040D,个体就业人员,FALSE,hgnd,A04,年度数据
A040E,城镇单位就业人员工资总额和指数,FALSE,hgnd,A04,年度数据
A040F,城镇单位就业人员平均工资和指数,FALSE,hgnd,A04,年度数据
A040G,按登记注册类型分城镇单位就业人员平均工资,FALSE,hgnd,A04,年度数据
A040H,按行业分城镇单位就业人员工资总额,FALSE,hgnd,A04,年度数据
A040I,按行业分城镇单位就业人员平均工资,FALSE,hgnd,A04,年度数据
A040J,按行业分国有单位就业人员平均工资,FALSE,hgnd,A04,年度数据
A040K,按行业分城镇集体单位就业人员平均工资,FALSE,hgnd,A04,年度数据
A040L,按行业分其他单位就业人员平均工资,FALSE,hgnd,A04,年度数据
A040M,按行业分城镇私营单位就业人员平均工资,FALSE,hgnd,A04,年度数据
A040N,城镇登记失业人员及失业率,FALSE,hgnd,A04,年度数据
A0301,总人口,FALSE,hgnd,A03,年度数据
A0302,人口出生率、死亡率和自然增长率,FALSE,hgnd,A03,年度数据
A0303,人口年龄结构和抚养比,FALSE,hgnd,A03,年度数据
A0304,人口平均预期寿命,FALSE,hgnd,A03,年度数据
A0305,人口普查人口基本情况,FALSE,hgnd,A03,年度数据
A0306,人口抽样调查样本数据,TRUE,hgnd,A03,年度数据
A030601,按年龄分人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A030602,按年龄分男性人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A030603,按年龄分女性人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A030604,按年龄分性别比(人口抽样调查),FALSE,hgnd,A0306,年度数据
A030605,户数、户人口及户规模(人口抽样调查),FALSE,hgnd,A0306,年度数据
A030606,按户口登记状况分人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A030607,人口年龄构成和抚养比(人口抽样调查),FALSE,hgnd,A0306,年度数据
A030608,按婚姻状况分人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A030609,按受教育程度分人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060A,15岁及以上文盲人口(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060B,按家庭户规模分的户数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060C,按年龄分平均育龄妇女人数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060D,按年龄分出生人数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060E,按年龄分第一孩次出生人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060F,按年龄分第二孩次出生人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060G,按年龄分第三孩次及以上出生人口数(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060H,按年龄分生育率(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060I,按年龄分第一孩次生育率(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060J,按年龄分第二孩次生育率(人口抽样调查),FALSE,hgnd,A0306,年度数据
A03060K,按年龄分第三孩次生育率(人口抽样调查),FALSE,hgnd,A0306,年度数据
A0201,国内生产总值,FALSE,hgnd,A02,年度数据
A0202,国内生产总值指数,TRUE,hgnd,A02,年度数据
A0203,三次产业构成,FALSE,hgnd,A02,年度数据
A0204,分行业增加值,FALSE,hgnd,A02,年度数据
A0205,分行业增加值指数,TRUE,hgnd,A02,年度数据
A0206,分行业增加值构成,FALSE,hgnd,A02,年度数据
A0207,三次产业贡献率,FALSE,hgnd,A02,年度数据
A0208,三次产业对国内生产总值增长的拉动,FALSE,hgnd,A02,年度数据
A0209,支出法国内生产总值,FALSE,hgnd,A02,年度数据
A020A,三大需求对国内生产总值增长的贡献率和拉动,FALSE,hgnd,A02,年度数据
A020B,居民消费水平,FALSE,hgnd,A02,年度数据
A020C,投入产出基本流量表,TRUE,hgnd,A02,年度数据
A020D,投入产出直接消耗系数,TRUE,hgnd,A02,年度数据
A020E,投入产出完全消耗系数,TRUE,hgnd,A02,年度数据
A020F,资金流量表(实物交易),TRUE,hgnd,A02,年度数据
A020G,资金流量表(金融交易),TRUE,hgnd,A02,年度数据
A020H,国际收支平衡表,TRUE,hgnd,A02,年度数据
A020H01,差额(贷-借),TRUE,hgnd,A020H,年度数据
A020H02,贷方,TRUE,hgnd,A020H,年度数据
A020H03,借方,TRUE,hgnd,A020H,年度数据
A020H0301,借方经常项目,FALSE,hgnd,A020H03,年度数据
A020H0302,借方资本和金融项目,FALSE,hgnd,A020H03,年度数据
A020H0303,借方储备资产,FALSE,hgnd,A020H03,年度数据
A020H0304,借方净误差与遗漏,FALSE,hgnd,A020H03,年度数据
A020H0201,贷方经常项目,FALSE,hgnd,A020H02,年度数据
A020H0202,贷方资本和金融项目,FALSE,hgnd,A020H02,年度数据
A020H0203,贷方储备资产,FALSE,hgnd,A020H02,年度数据
A020H0204,贷方净误差与遗漏,FALSE,hgnd,A020H02,年度数据
A020H0101,经常项目差额(贷-借),FALSE,hgnd,A020H01,年度数据
A020H0102,资本和金融项目差额(贷-借),FALSE,hgnd,A020H01,年度数据
A020H0103,储备资产差额(贷-借),FALSE,hgnd,A020H01,年度数据
A020H0104,净误差与遗漏差额(贷-借),FALSE,hgnd,A020H01,年度数据
A020G01,金融交易,TRUE,hgnd,A020G,年度数据
A020G02,非金融企业部门,TRUE,hgnd,A020G,年度数据
A020G03,金融机构,TRUE,hgnd,A020G,年度数据
A020G04,政府部门,TRUE,hgnd,A020G,年度数据
A020G05,住户部门,TRUE,hgnd,A020G,年度数据
A020G06,国内,TRUE,hgnd,A020G,年度数据
A020G07,国外部门,TRUE,hgnd,A020G,年度数据
A020G0701,资金运用,FALSE,hgnd,A020G07,年度数据
A020G0702,资金来源,FALSE,hgnd,A020G07,年度数据
A020G0601,资金运用,FALSE,hgnd,A020G06,年度数据
A020G0602,资金来源,FALSE,hgnd,A020G06,年度数据
A020G0501,资金运用,FALSE,hgnd,A020G05,年度数据
A020G0502,资金来源,FALSE,hgnd,A020G05,年度数据
A020G0401,资金运用,FALSE,hgnd,A020G04,年度数据
A020G0402,资金来源,FALSE,hgnd,A020G04,年度数据
A020G0301,资金运用,FALSE,hgnd,A020G03,年度数据
A020G0302,资金来源,FALSE,hgnd,A020G03,年度数据
A020G0201,资金运用,FALSE,hgnd,A020G02,年度数据
A020G0202,资金来源,FALSE,hgnd,A020G02,年度数据
A020G0101,资金运用,FALSE,hgnd,A020G01,年度数据
A020G0102,资金来源,FALSE,hgnd,A020G01,年度数据
A020F01,实物交易,TRUE,hgnd,A020F,年度数据
A020F02,非金融企业部门,TRUE,hgnd,A020F,年度数据
A020F03,金融机构部门,TRUE,hgnd,A020F,年度数据
A020F04,政府部门,TRUE,hgnd,A020F,年度数据
A020F05,住户部门,TRUE,hgnd,A020F,年度数据
A020F06,国内,TRUE,hgnd,A020F,年度数据
A020F07,国外部门,TRUE,hgnd,A020F,年度数据
A020F0701,资金运用,FALSE,hgnd,A020F07,年度数据
A020F0702,资金来源,FALSE,hgnd,A020F07,年度数据
A020F0601,资金运用,FALSE,hgnd,A020F06,年度数据
A020F0602,资金来源,FALSE,hgnd,A020F06,年度数据
A020F0501,资金运用,FALSE,hgnd,A020F05,年度数据
A020F0502,资金来源,FALSE,hgnd,A020F05,年度数据
A020F0401,资金运用,FALSE,hgnd,A020F04,年度数据
A020F0402,资金来源,FALSE,hgnd,A020F04,年度数据
A020F0301,资金运用,FALSE,hgnd,A020F03,年度数据
A020F0302,资金来源,FALSE,hgnd,A020F03,年度数据
A020F0201,资金运用,FALSE,hgnd,A020F02,年度数据
A020F0202,资金来源,FALSE,hgnd,A020F02,年度数据
A020F0101,资金运用,FALSE,hgnd,A020F01,年度数据
A020F0102,资金来源,FALSE,hgnd,A020F01,年度数据
A020E01,农、林、牧、渔业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E02,采矿业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E03,食品、饮料制造及烟草制品业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E04,纺织、服装及皮革产品制造业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E05,其他制造业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E06,电力、热力及水的生产和供应业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E07,炼焦、燃气及石油加工业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E08,化学工业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E09,非金属矿物制品业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E0A,金属产品制造业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E0B,机械设备制造业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E0C,建筑业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E0D,运输仓储邮政、信息传输、计算机服务和软件业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E0E,批发零售贸易、住宿和餐饮业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E0F,房地产业、租赁和商务服务业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E0G,金融业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020E0H,其他服务业投入产出完全消耗系数,FALSE,hgnd,A020E,年度数据
A020D01,农、林、牧、渔业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D02,采矿业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D03,食品、饮料制造及烟草制品业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D04,纺织、服装及皮革产品制造业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D05,其他制造业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D06,电力、热力及水的生产和供应业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D07,炼焦、燃气及石油加工业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D08,化学工业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D09,非金属矿物制品业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D0A,金属产品制造业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D0B,机械设备制造业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D0C,建筑业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D0D,运输仓储邮政、信息传输、计算机服务和软件业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D0E,批发零售贸易、住宿和餐饮业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D0F,房地产业、租赁和商务服务业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D0G,金融业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020D0H,其他服务业投入产出直接消耗系数,FALSE,hgnd,A020D,年度数据
A020C01,中间使用部分,TRUE,hgnd,A020C,年度数据
A020C02,最终使用部分,TRUE,hgnd,A020C,年度数据
A020C0201,农村居民消费,FALSE,hgnd,A020C02,年度数据
A020C0202,城镇居民消费,FALSE,hgnd,A020C02,年度数据
A020C0203,居民最终消费,FALSE,hgnd,A020C02,年度数据
A020C0204,政府最终消费,FALSE,hgnd,A020C02,年度数据
A020C0205,最终消费,FALSE,hgnd,A020C02,年度数据
A020C0206,固定资本形成总额,FALSE,hgnd,A020C02,年度数据
A020C0207,存货增加,FALSE,hgnd,A020C02,年度数据
A020C0208,资本形成总额,FALSE,hgnd,A020C02,年度数据
A020C0209,出口,FALSE,hgnd,A020C02,年度数据
A020C020A,最终使用,FALSE,hgnd,A020C02,年度数据
A020C020B,进口,FALSE,hgnd,A020C02,年度数据
A020C020C,其他,FALSE,hgnd,A020C02,年度数据
A020C020D,总产出,FALSE,hgnd,A020C02,年度数据
A020C0101,中间使用,FALSE,hgnd,A020C01,年度数据
A020C0102,农、林、牧、渔业,FALSE,hgnd,A020C01,年度数据
A020C0103,采矿业,FALSE,hgnd,A020C01,年度数据
A020C0104,食品、饮料制造及烟草制品业,FALSE,hgnd,A020C01,年度数据
A020C0105,纺织、服装及皮革产品制造业,FALSE,hgnd,A020C01,年度数据
A020C0106,其他制造业,FALSE,hgnd,A020C01,年度数据
A020C0107,电力、热力及水的生产和供应业,FALSE,hgnd,A020C01,年度数据
A020C0108,炼焦、燃气及石油加工业,FALSE,hgnd,A020C01,年度数据
A020C0109,化学工业,FALSE,hgnd,A020C01,年度数据
A020C010A,非金属矿物制品业,FALSE,hgnd,A020C01,年度数据
A020C010B,金属产品制造业,FALSE,hgnd,A020C01,年度数据
A020C010C,机械设备制造业,FALSE,hgnd,A020C01,年度数据
A020C010D,建筑业,FALSE,hgnd,A020C01,年度数据
A020C010E,运输仓储邮政、信息传输、计算机服务和软件业,FALSE,hgnd,A020C01,年度数据
A020C010F,批发零售贸易、住宿和餐饮业,FALSE,hgnd,A020C01,年度数据
A020C010G,房地产业、租赁和商务服务业,FALSE,hgnd,A020C01,年度数据
A020C010H,金融业,FALSE,hgnd,A020C01,年度数据
A020C010I,其他服务业,FALSE,hgnd,A020C01,年度数据
A020501,分行业增加值指数(上年=100),FALSE,hgnd,A0205,年度数据
A020502,分行业增加值指数(1978年=100),FALSE,hgnd,A0205,年度数据
A020201,国内生产总值指数(上年=100),FALSE,hgnd,A0202,年度数据
A020202,国内生产总值指数(1978年=100),FALSE,hgnd,A0202,年度数据
A0101,行政区划,FALSE,hgnd,A01,年度数据
A0102,人均主要工农业产品产量,FALSE,hgnd,A01,年度数据
A0103,法人单位数,TRUE,hgnd,A01,年度数据
A0104,企业法人单位数,TRUE,hgnd,A01,年度数据
A0105,民族自治地方,TRUE,hgnd,A01,年度数据
A010501,民族自治地方行政区划,FALSE,hgnd,A0105,年度数据
A010502,民族自治地方人口,FALSE,hgnd,A0105,年度数据
A010503,民族自治地方国内生产总值,FALSE,hgnd,A0105,年度数据
A010504,民族自治地方固定资产投资,FALSE,hgnd,A0105,年度数据
A010505,民族自治地方财政,FALSE,hgnd,A0105,年度数据
A010506,民族自治地方农业,FALSE,hgnd,A0105,年度数据
A010507,民族自治地方工业,FALSE,hgnd,A0105,年度数据
A010508,民族自治地方建筑业,FALSE,hgnd,A0105,年度数据
A010509,民族自治地方邮电运输,FALSE,hgnd,A0105,年度数据
A01050A,民族自治地方国内贸易,FALSE,hgnd,A0105,年度数据
A01050B,民族自治地方对外经济,FALSE,hgnd,A0105,年度数据
A01050C,民族自治地方国际旅游,FALSE,hgnd,A0105,年度数据
A01050D,民族自治地方金融,FALSE,hgnd,A0105,年度数据
A01050E,民族自治地方教育,FALSE,hgnd,A0105,年度数据
A01050F,民族自治地方出版数量,FALSE,hgnd,A0105,年度数据
A01050G,民族自治地方卫生,FALSE,hgnd,A0105,年度数据
A01050H,民族自治地方社会服务,FALSE,hgnd,A0105,年度数据
A010401,按控股情况分企业法人单位数,FALSE,hgnd,A0104,年度数据
A010402,按登记注册类型分企业法人单位数,FALSE,hgnd,A0104,年度数据
A010301,三次产业法人单位数,FALSE,hgnd,A0103,年度数据
A010302,分机构类型法人单位数,FALSE,hgnd,A0103,年度数据
A010303,分行业法人单位数,FALSE,hgnd,A0103,年度数据
A01,价格指数,TRUE,fsyd,,分省月度
A02,工业,TRUE,fsyd,,分省月度
A03,能源,TRUE,fsyd,,分省月度
A13,固定资产投资(不含农户),TRUE,fsyd,,分省月度
A14,房地产,TRUE,fsyd,,分省月度
A15,国内贸易,TRUE,fsyd,,分省月度
A1501,社会消费品零售总额(-201012),FALSE,fsyd,A15,分省月度
A1401,房地产开发投资情况,FALSE,fsyd,A14,分省月度
A1403,房地产施工、竣工面积,FALSE,fsyd,A14,分省月度
A1404,商品住宅施工、竣工面积,FALSE,fsyd,A14,分省月度
A1405,办公楼施工、竣工面积,FALSE,fsyd,A14,分省月度
A1406,商业营业用房施工、竣工面积,FALSE,fsyd,A14,分省月度
A1301,固定资产投资构成情况,FALSE,fsyd,A13,分省月度
A1303,固定资产投资住宅建设情况,FALSE,fsyd,A13,分省月度
A1304,固定资产投资项目情况,FALSE,fsyd,A13,分省月度
A0301,能源主要产品产量,TRUE,fsyd,A03,分省月度
A030101,原煤,FALSE,fsyd,A0301,分省月度
A030102,原油,FALSE,fsyd,A0301,分省月度
A030103,天然气,FALSE,fsyd,A0301,分省月度
A030104,煤层气,FALSE,fsyd,A0301,分省月度
A030105,液化天然气,FALSE,fsyd,A0301,分省月度
A030106,原油加工量,FALSE,fsyd,A0301,分省月度
A030107,汽油,FALSE,fsyd,A0301,分省月度
A030108,煤油,FALSE,fsyd,A0301,分省月度
A030109,柴油,FALSE,fsyd,A0301,分省月度
A03010A,燃料油,FALSE,fsyd,A0301,分省月度
A03010B,石脑油,FALSE,fsyd,A0301,分省月度
A03010C,液化石油气,FALSE,fsyd,A0301,分省月度
A03010D,石油焦,FALSE,fsyd,A0301,分省月度
A03010E,石油沥青,FALSE,fsyd,A0301,分省月度
A03010F,焦炭,FALSE,fsyd,A0301,分省月度
A03010G,发电量,FALSE,fsyd,A0301,分省月度
A03010H,火力发电量,FALSE,fsyd,A0301,分省月度
A03010I,水力发电量,FALSE,fsyd,A0301,分省月度
A03010J,核能发电量,FALSE,fsyd,A0301,分省月度
A03010K,风力发电量,FALSE,fsyd,A0301,分省月度
A03010L,太阳能发电量,FALSE,fsyd,A0301,分省月度
A03010M,煤气,FALSE,fsyd,A0301,分省月度
A0201,工业增加值增长速度,FALSE,fsyd,A02,分省月度
A0202,工业主要产品产量,TRUE,fsyd,A02,分省月度
A0203,工业企业主要经济指标,FALSE,fsyd,A02,分省月度
A020202,铁矿石原矿量,FALSE,fsyd,A0202,分省月度
A020203,磷矿石,FALSE,fsyd,A0202,分省月度
A020204,原盐,FALSE,fsyd,A0202,分省月度
A020205,成品糖,FALSE,fsyd,A0202,分省月度
A020206,饮料,FALSE,fsyd,A0202,分省月度
A020207,纱,FALSE,fsyd,A0202,分省月度
A020208,布,FALSE,fsyd,A0202,分省月度
A020209,机制纸及纸板,FALSE,fsyd,A0202,分省月度
A02020A,新闻纸,FALSE,fsyd,A0202,分省月度
A02020F,硫酸,FALSE,fsyd,A0202,分省月度
A02020G,烧碱(折100%),FALSE,fsyd,A0202,分省月度
A02020H,纯碱(碳酸钠),FALSE,fsyd,A0202,分省月度
A02020I,农用氮磷钾化肥(折纯),FALSE,fsyd,A0202,分省月度
A02020J,化学农药原药,FALSE,fsyd,A0202,分省月度
A02020K,乙烯,FALSE,fsyd,A0202,分省月度
A02020L,初级形态的塑料,FALSE,fsyd,A0202,分省月度
A02020M,合成洗涤剂,FALSE,fsyd,A0202,分省月度
A02020N,化学纤维,FALSE,fsyd,A0202,分省月度
A02020O,塑料制品,FALSE,fsyd,A0202,分省月度
A02020P,水泥,FALSE,fsyd,A0202,分省月度
A02020Q,平板玻璃,FALSE,fsyd,A0202,分省月度
A02020R,生铁,FALSE,fsyd,A0202,分省月度
A02020S,粗钢,FALSE,fsyd,A0202,分省月度
A02020T,钢材,FALSE,fsyd,A0202,分省月度
A02020U,十种有色金属,FALSE,fsyd,A0202,分省月度
A02020V,氧化铝,FALSE,fsyd,A0202,分省月度
A02020W,铜材,FALSE,fsyd,A0202,分省月度
